-2.0807377400548632,4.351556635564288,0.42133701989026157,0.1801849276858569,1.4949728610718171,-2.0836035834418403,4.354002420107523,0.3990659925672743,0.1607175436284807,1.4949728610718171,-2.083274166666666,4.3480251972221495,0.3853280555555598,0.14937915937501464,1.4949728610718171,-2.082771642446844,4.3434092357274565,0.37692355350865614,0.1426932157711863,1.4949728610718171
-2.1167127486282613,4.503217327651029,0.4257908950617318,0.18418543286084804,1.4505284166273726,-2.1179545084635416,4.498540947172377,0.40206688774956595,0.16327607962820265,1.4505284166273726,-2.11596430555554,4.485603043749806,0.38775722222222875,0.15134738159723576,1.4505284166273726,-2.116883680555537,4.486906437524657,0.3792621125900192,0.14454947554323155,1.4505284166273726
-2.1522140775034324,4.657045896204766,0.43143272033607744,0.18950525373061816,1.4060839721829281,-2.1532752143012153,4.650212873352898,0.4060453626844618,0.16668934490945603,1.4060839721829281,-2.1520604166666595,4.6401325145830095,0.390234375000006,0.15337710156251488,1.4060839721829281,-2.154599622770901,4.648311929073716,0.3814647700724435,0.14628750923618405,1.4060839721829281
-2.1960637431412797,4.848214993784213,0.4385711376886163,0.19622094053045813,1.3616395277384838,-2.192188517252604,4.820143988397386,0.40997111002604164,0.17010242938995362,1.3616395277384838,-2.1917183333333194,4.812737420832875,0.3941037499999968,0.15655512395834736,1.3616395277384838,-2.194313231417188,4.821313956350694,0.3841473028656606,0.14844484164970242,1.3616395277384838
-2.240304569615911,5.045766041166435,0.44551343878600697,0.20285026086320077,1.3171950832940393,-2.2407996283637153,5.036348764101664,0.41513468424479166,0.17464324633280437,1.3171950832940393,-2.2413440277777776,5.033345460416051,0.39942270833333204,0.1610173703125135,1.3171950832940393,-2.240033972050735,5.024306628159694,0.3882313836912706,0.1517480087687067,1.3171950832940393
-2.2956843707133125,5.299192330270644,0.45518850737311584,0.21243435627548488,1.2727506388495948,-2.2940772162543404,5.278905585077074,0.423195563422309,0.18191968003908793,1.2727506388495948,-2.2945623611111086,5.275278729860402,0.40494729166666793,0.16574424809029048,1.2727506388495948,-2.2917725614069067,5.259287632327753,0.392530837405691,0.1552743687024128,1.2727506388495948
-2.3600715877914897,5.601827352204233,0.46786694101508935,0.22543256911103673,1.2283061944051503,-2.352545166015625,5.551708862516615,0.43363155788845487,0.19150818122757807,1.2283061944051503,-2.352205972222208,5.544048192360349,0.41256944444444277,0.1723538607639018,1.2283061944051503,-2.3547201860425133,5.552374013148922,0.3987567582411711,0.1604827598870501,1.2283061944051503
-2.4341949588477436,5.96245100070486,0.4885475608710586,0.2474829775079553,1.183861749960706,-2.4263268364800346,5.906717260678609,0.44715966118706596,0.20461188356081644,1.183861749960706,-2.4271433333333294,5.90322653611054,0.42494798611111384,0.18352683142362478,1.183861749960706,-2.4240663044410455,5.884654655625276,0.40755466204775453,0.1680236953039898,1.183861749960706
-2.5296264146090435,6.44474935044669,0.5192081404321014,0.2816033285286636,1.1394173055162615,-2.512104288736979,6.332742238044739,0.4673343234592014,0.22459865278667873,1.1394173055162615,-2.5102329166666655,6.315179827083168,0.43872750000000066,0.196498799305568,1.1394173055162615,-2.5101589961634208,6.310551642412102,0.420892342356824,0.17980360587256058,1.1394173055162615
-2.6783103995199027,7.24125048522989,0.5787449631344299,0.3538012371577779,1.094972861071817,-2.6367560492621527,6.983601623111301,0.5127137925889756,0.27455470760663353,1.094972861071817,-2.6213247222222025,6.8885860111114505,0.47012624999999975,0.22775110243056815,1.094972861071817,-2.620124823173835,6.876924620995712,0.44790055807399126,0.20576174799543967,1.094972861071817
