-0.8360478823731152,0.7098116325398227,0.15820634002057446,0.025488151011895995,1.2012315679302166,-4.0,16.0,1.0,1.0,0.20123156793021657,-0.8354000515407987,0.7039733966191609,0.1428312513563368,0.020633066362804837,1.2012315679302166,-4.0,16.0,1.0,1.0,0.20123156793021657,-0.8350176388888922,0.7010983951389316,0.13370000000000784,0.018013924652777905,1.2012315679302166,-4.0,16.0,1.0,1.0,0.20123156793021657,-0.8344760052297759,0.6989889788239466,0.12785225908778952,0.01643747818976738,1.2012315679302166,-4.0,16.0,1.0,1.0,0.20123156793021657
-0.861003943758576,0.7525332576017464,0.15968203446501944,0.02598077105123844,1.156787123485772,-4.0,16.0,1.0,1.0,0.24567601237466102,-0.8602006700303819,0.7461412880155776,0.14381256103515624,0.02092634505695767,1.156787123485772,-4.0,16.0,1.0,1.0,0.24567601237466102,-0.8601769444444471,0.7439661930556007,0.13441305555556274,0.018213601736110946,1.156787123485772,-3.999997222222222,15.99997783333333,0.9999996527777778,0.999999306423611,0.24567601237466102,-0.859488195516113,0.7415153895295948,0.12842751334233402,0.01659025370465778,1.156787123485772,-3.999999464163237,15.999995720748075,0.9999999330204047,0.9999998661570934,0.24567601237466102
-0.8887109910836777,0.8012164387574335,0.16076924725651465,0.02635187149919795,1.1123426790413276,-3.9998756858710576,15.999012393308947,0.9999844607338816,0.9999690293793346,0.2901204568191055,-0.8876881917317708,0.79461649523841,0.14476572672526042,0.021209214131037393,1.1123426790413276,-3.999863009982639,15.998908360799154,0.9999828762478299,0.9999658193853166,0.2901204568191055,-0.8884724999999987,0.7935853652778281,0.1352437500000085,0.018446469791666382,1.1123426790413276,-3.9999311111111093,15.999450266666637,0.9999913888888904,0.9999827993055539,0.2901204568191055,-0.8891470282493057,0.7934922583309917,0.12907828709061991,0.01676181077484515,1.1123426790413276,-3.9999335562414524,15.999469372761345,0.9999916945301847,0.9999834034795806,0.2901204568191055
-0.9214366855281263,0.8613174231490918,0.16292223936899722,0.027079113618825187,1.0678982345968833,-3.9995884773662596,15.996731157597928,0.99994855967078,0.9998974840082505,0.3345649012635499,-0.9215040418836805,0.8560882462395563,0.14615665011935763,0.02163498600323995,1.0678982345968833,-3.9995964898003473,15.996784623463949,0.9999493069118923,0.9998988158173031,0.3345649012635499,-0.921107777777784,0.8528492694445209,0.13641069444445417,0.0187731243055552,1.0678982345968833,-3.999548194444434,15.996394725694222,0.9999434722222298,0.9998870881944331,0.3345649012635499,-0.9207382223079523,0.850841662804194,0.1299800668724269,0.017003594846044152,1.0678982345968833,-3.999490151320437,15.99592860390005,0.9999361014660855,0.9998723195650002,0.3345649012635499
-0.9586376886145418,0.9322389462829316,0.1652552726337448,0.02791466174411073,1.0234537901524388,-3.9978641546639477,15.98303863799822,0.9997299382715955,0.9994619529106701,0.3790093457079944,-0.9578314887152778,0.9248689227634006,0.14778781467013888,0.022151185406578913,1.0234537901524388,-3.9979037814670138,15.983301719029745,0.9997368706597223,0.9994748751322429,0.3790093457079944,-0.9584668055555525,0.9233642381945445,0.13739027777778645,0.019054098263888184,1.0234537901524388,-3.9979511111110826,15.98365532499914,0.9997413194444758,0.9994833883680058,0.3790093457079944,-0.958252555941359,0.9214974481145892,0.13087816277649167,0.01724551613238632,1.0234537901524388,-3.9980910815334214,15.984759065649776,0.9997598781508584,0.9995202419036131,0.3790093457079944
-1.0016289437585713,1.0173171129591028,0.16760598851165923,0.028764636530014286,0.9790093457079944,-3.9939482596022615,15.951963142170614,0.9992348251028587,0.9984757676754812,0.4234537901524388,-1.0007568359375,1.00949035220676,0.14984554714626735,0.022793100277582804,0.9790093457079944,-3.9940643310546875,15.952742738193935,0.9992458767361111,0.9984954979684618,0.4234537901524388,-1.0009669444444425,1.0070148611111815,0.13903437500000837,0.01952375607638786,0.9790093457079944,-3.993934999999993,15.95164392083133,0.9992310416667357,0.9984647605901381,0.4234537901524388,-1.0021751623585362,1.0079522917644959,0.13222857188785922,0.01761446666324815,0.9790093457079944,-3.9939110189480966,15.951410722373009,0.9992289308988381,0.9984598551378642,0.4234537901524388
-1.0541409465020553,1.1266536815557235,0.17131290723593873,0.03010149715768146,0.9345649012635499,-3.9846664951990562,15.878456980643227,0.9980425883058555,0.9961040090413782,0.46789823459688323,-1.0550696478949653,1.1218643373913235,0.15246141221788195,0.023624143335554335,0.9345649012635499,-3.985195583767361,15.882261848449707,0.9981126573350695,0.9962368951903449,0.46789823459688323,-1.05170388888889,1.1116988055555506,0.14099250000000832,0.020101726388887804,0.9345649012635499,-3.9843913888890587,15.875715443053018,0.9979986111112208,0.9960070930552873,0.46789823459688323,-1.0527556075317286,1.1121957310016053,0.13351166650591428,0.017965772838383402,0.9345649012635499,-3.984720681692529,15.878220772209577,0.998045602388186,0.9960987920753319,0.46789823459688323
-1.1151684670781876,1.260611026567903,0.17582411694101577,0.03180720325359873,0.8901204568191055,-3.9660772462279885,15.731817778587423,0.9956045310356088,0.9912647630470708,0.5123426790413277,-1.1144219292534723,1.2515986813439264,0.15562998453776042,0.02466018795967102,0.8901204568191055,-3.9680687798394096,15.746658290757074,0.995863511827257,0.9917635613017612,0.5123426790413277,-1.1166543055555587,1.253247263194342,0.14345486111111927,0.02083186284722136,0.8901204568191055,-3.9656394444448413,15.727053309721192,0.9955331250001455,0.9910998741316146,0.5123426790413277,-1.116519110618137,1.250971673222303,0.1357606738683129,0.018596109263215744,0.8901204568191055,-3.9659600319362047,15.729354531863262,0.9955848390349311,0.9911984602247529,0.5123426790413277
-1.195361796982168,1.4489744084361587,0.18337834362139932,0.03477696687814128,0.845676012374661,-3.9329839677644185,15.472723527282193,0.991090642146726,0.9823468987852491,0.5567871234857722,-1.196378919813368,1.4428505606121487,0.15998721652560763,0.02613555391629537,0.845676012374661,-3.9341796875,15.480126810073852,0.9912918090820313,0.9827057249016232,0.5567871234857722,-1.1965152777777754,1.438831680555498,0.14736722222222975,0.022032715277777302,0.845676012374661,-3.9317969444447822,15.460630493057455,0.9909509027778864,0.9820149828123114,0.5567871234857722,-1.1947881167481114,1.4325245089037795,0.1387914335776752,0.01946714110825498,0.845676012374661,-3.934478952331963,15.48116025617208,0.9913489489561941,0.9827923995511065,0.5567871234857722
-1.2995509687928601,1.7139849376285605,0.19430137602880643,0.03937849112534985,0.8012315679302165,-3.8764424725654907,15.035347484186346,0.9831243569958578,0.9667192456490568,0.6012315679302166,-1.3011433919270834,1.7068523830837674,0.16855367024739584,0.029191647635565865,0.8012315679302165,-3.873549058702257,15.009320706791348,0.9827643500434028,0.9659324818187289,0.6012315679302166,-1.2999894444444404,1.6990000638890068,0.15318055555555896,0.023888630902777982,0.8012315679302165,-3.8722388888889383,14.997404356947541,0.9825402777777682,0.9654542229167251,0.6012315679302166,-1.3004017436128275,1.6972204737756487,0.1437761555319791,0.020954725303002155,0.8012315679302165,-3.8718207465277534,14.99320811135082,0.9824319889188876,0.9652212181605275,0.6012315679302166
